PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,TRANS,CAST,COL_LOC,DEPTH,CONDUCTIVITY,DO,PH,SALINITY,LIGHT_AMB,LIGHT_UW,TEMPERATURE,NARS_COMMENT,NARS_FLAG
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,2,267.4,8.2,8.65,,532.8,138.4,25,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,3,266.9,8.2,8.64,,583,93,24.9,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,3,267.2,8.2,8.71,,349.7,45.1,25,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,4,266.9,8.2,8.71,,376.8,27.6,24.9,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,4,266.8,8.1,8.61,,644,66.9,24.9,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,5,266.7,8.2,8.71,,384,18.3,24.9,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,5,266.4,8.1,8.55,,493.7,28.6,24.8,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,6,266.5,7.8,8.46,,438.4,14.8,24.5,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,6,266.6,8,8.7,,427,14,24.8,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,7,267.7,7.8,8.66,,1031.1,25.8,24.5,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,7,266.5,5.3,8.25,,403.2,9.2,23.7,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,8,264.2,5.2,8.16,,409.6,5.5,23.2,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,8,265.2,5,8.45,,752.1,11.9,23.5,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,9,263.8,5.1,8.35,,453.1,4.2,23.2,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,9,263.7,5.2,8.17,,404.9,3.9,23.2,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Mid-water,10,263.6,5.2,8.29,,406.5,2.1,23.1,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Mid-water,10,263.7,5.1,8.18,,386.4,2.2,23.1,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,UPCAST,Bottom,12.9,263.8,5.2,8.2,,447.8,0.8,23.1,,
1/6/2022,177120,GLNS15-1153,19-Aug-15,OH,2,2015,Lake_Erie_Study,,N,,,Great Lakes,HYDRO,13.4,0.635,DOWNCAST,Bottom,12.9,263.7,5.2,8.2,,480.7,0.7,23.1,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Surface,0.1,256.1,9.1,9.1,,1555,269.6,24.1,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Surface,0.1,257,9,9.2,,985.7,390.6,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,0.5,256.2,9.1,9.2,,1511,301.6,24.1,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,0.5,257,9,9.2,,1352,175.1,24.1,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,1,257.2,8.9,9.2,,1302,18.4,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,1,256.1,9,9.2,,1552,18,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,2,256.2,8.9,9.1,,1242,1.6,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,2,257.3,8.9,9.2,,680.2,1.5,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,3,257.3,8.5,9.1,,650.1,0.1,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,3,256.7,8.9,9.1,,1476,0.3,24,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,4,260.5,7.3,8.9,,869.6,0,23.8,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,4,258.5,8.5,9.1,,1310,0,23.9,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Mid-water,5,266.7,6.3,8.9,,690.2,0,23.7,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Mid-water,5,266.8,5.8,8.8,,1025,0,23.5,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,UPCAST,Bottom,5.3,266.7,5.8,8.8,,1200,0,23.5,,
1/6/2022,177211,GLNS15-2527,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,5.8,0.076,DOWNCAST,Bottom,5.3,266.7,5.9,8.8,,1100,0,23.5,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Surface,0.1,289.7,8,8.8,,1567,430,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Surface,0.1,288.3,8,8.8,,1479,893.2,23.3,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,0.5,288.6,8,8.8,,1537,523.4,23.3,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,0.5,289.9,8,8.8,,328.6,105.2,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,1,289.7,8,8.8,,1615,430,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,1,288.2,8,8.8,,1544,198.6,23.3,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,2,289.8,7.9,8.8,,1500,215.9,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,2,287.6,8.1,8.8,,1509,173.3,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,3,289.5,7.8,8.8,,1495,54.6,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,3,288.5,7.9,8.8,,1506,52.7,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,4,288.6,7.8,8.8,,1619,11.8,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,4,289.8,7.7,8.8,,1600,16.2,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,5,289.7,7.7,8.8,,1537,6.7,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,5,288.6,7.8,8.8,,1439,6.8,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,6,288.9,7.7,8.8,,1621,1.4,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,6,289.4,7.6,8.8,,1507,1.8,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Mid-water,7,289.2,7.5,8.7,,1445,0.5,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Mid-water,7,389.6,7.5,8.7,,1656,0.3,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,DOWNCAST,Bottom,7.8,289.4,7.3,8.7,,776.3,0.1,23.2,,
1/6/2022,177212,GLNS15-2535,19-Aug-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,8.3,0.345,UPCAST,Bottom,7.8,289.5,7.4,8.7,,1543,0.3,23.2,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Surface,0.1,277.3,8.55,8.5,,893.6,430,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Surface,0.1,281.6,8.56,8.5,,1207,394.4,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,0.5,281.7,8.56,8.5,,1198,349.1,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,0.5,281.7,8.55,8.5,,880.4,330.5,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,1,281.7,8.55,8.5,,1150,198.5,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,1,281.7,8.55,8.5,,897.5,149.1,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,2,281.7,8.55,8.5,,896.2,201.2,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,2,281.7,8.55,8.5,,1147,165.8,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,3,281.6,8.56,8.5,,905.2,140.6,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,3,281.7,8.55,8.5,,1109,179.5,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,4,281.6,8.56,8.5,,908.1,125.8,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,4,281.6,8.55,8.5,,1093,158.2,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,5,281.6,8.56,8.5,,907.8,98.73,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,5,281.6,8.56,8.5,,1071,113.2,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,6,281.6,8.56,8.5,,1053,95.59,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,6,281.6,8.56,8.5,,917,80.84,22,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,7,281.6,8.56,8.5,,1031,78.89,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,7,281.6,8.55,8.5,,918.7,64.78,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,8,281.6,8.55,8.5,,1008,59.6,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,8,281.7,8.53,8.4,,915.5,56.53,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,9,281.7,8.52,8.4,,916.4,33.9,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,9,281.7,8.52,8.5,,1019,44.12,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,10,281.7,8.5,8.4,,912.1,26.77,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,10,281.8,8.51,8.5,,970.1,35.48,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Mid-water,15,281.9,8.43,8.4,,940.8,27.99,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Mid-water,15,281.8,8.42,8.4,,914.4,7.42,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,DOWNCAST,Bottom,17.3,281.9,8.39,8.4,,925.3,4.54,21.9,,
1/6/2022,179191,GLNS15-1155,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,17.8,0.796,UPCAST,Bottom,17.3,281.9,8.39,8.4,,811.8,3.06,21.9,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Surface,0.1,262.5,8.6,8.28,,2120,1329,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Surface,0.1,262.4,8.6,8.27,,2161,983.6,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,0.5,262.5,8.6,8.28,,2178,1141,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,0.5,262.4,8.6,8.27,,2273,1396,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,1,262.4,8.6,8.27,,2200,860.4,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,1,262.5,8.6,8.28,,2097,910.1,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,2,262.5,8.6,8.28,,2244,807.3,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,2,262.4,8.6,8.27,,2213,603.9,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,3,262.4,8.6,8.27,,2135,558.9,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,3,262.5,8.6,8.28,,1406,349.2,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,4,262.5,8.6,8.27,,562.4,83.35,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,4,262.4,8.6,8.27,,2078,408.7,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,5,262.4,8.6,8.27,,2065,319.2,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,5,262.5,8.6,8.27,,2259,292.1,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,6,262.4,8.6,8.27,,1989,225.9,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,6,262.5,8.6,8.27,,2192,242.8,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,7,262.5,8.6,8.27,,2170,176,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,7,262.3,8.6,8.27,,2101,191.6,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,8,262.4,8.5,8.27,,2144,134.5,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,8,262.4,8.5,8.27,,2240,133.9,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,9,262.4,8.5,8.27,,2171,116.6,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,9,262.4,8.5,8.26,,2101,102.7,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,10,262.9,8.5,8.27,,2147,94.76,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,10,262.4,8.5,8.26,,442.9,15.76,22,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Mid-water,15,262.5,8.5,8.27,,659.5,9.005,21.9,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Mid-water,15,262.4,8.5,8.26,,465.1,5.667,21.9,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,UPCAST,Bottom,18.6,262.5,8.5,8.26,,2253,14.39,21.9,,
1/6/2022,179192,GLNS15-1166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,19.1,0.782,DOWNCAST,Bottom,18.6,262.5,8.5,8.26,,1205,7.969,21.9,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Surface,0.1,263.2,8.5,8.23,,414.9,138,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,UPCAST,Surface,0.1,262.7,8.5,8.24,,,,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,UPCAST,Mid-water,0.5,262.7,8.5,8.24,,,,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Mid-water,0.5,263.1,8.4,8.24,,375.9,118.3,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,UPCAST,Mid-water,1,262.7,8.5,8.24,,,,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Mid-water,1,263.1,8.4,8.24,,376.3,79.64,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,UPCAST,Mid-water,2,262.7,8.5,8.24,,,,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Mid-water,2,263.1,8.4,8.24,,1095,303.1,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Mid-water,3,263.1,8.4,8.24,,1712,299.2,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,UPCAST,Mid-water,3,262.7,8.5,8.24,,,,22,,
1/6/2022,179194,GLNS15-2166,27-Aug-15,NY,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,HYDRO,20,0.793,DOWNCAST,Mid-water,4,263.1,8.4,8.24,,1796,245.2,22,,
